Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6176/1,14/04/2019 00:00:00,20:44:00,82,146,2,3,1,,,,,,,,,,,,,,,62,152
6176/1,14/04/2019 00:00:00,20:59:00,83,126,3,1,3,,,,,,,,,,,,,,,63,133
6176/1,14/04/2019 00:00:00,21:14:00,84,114,8,4,3,,,,,,,,,,,,,,,61,129
6176/1,14/04/2019 00:00:00,21:29:00,85,103,7,2,5,,,,,,,,,,,,,,,61,117
6176/1,14/04/2019 00:00:00,21:44:00,86,105,3,5,3,,,,,,,,,,,,,,,63,116
6176/1,14/04/2019 00:00:00,21:59:00,87,102,3,3,2,,,,,,,,,,,,,,,62,110
6176/1,14/04/2019 00:00:00,22:14:00,88,94,7,2,3,,,,,,,,,,,,,,,64,106
6176/1,14/04/2019 00:00:00,22:29:00,89,94,6,0,2,,,,,,,,,,,,,,,63,102
6176/1,14/04/2019 00:00:00,22:44:00,90,93,6,2,5,,,,,,,,,,,,,,,62,106
6176/1,14/04/2019 00:00:00,22:59:00,91,73,3,0,7,,,,,,,,,,,,,,,62,83
6176/1,14/04/2019 00:00:00,23:14:00,92,65,3,1,2,,,,,,,,,,,,,,,62,71
6176/1,14/04/2019 00:00:00,23:29:00,93,45,1,3,1,,,,,,,,,,,,,,,63,50
6176/1,14/04/2019 00:00:00,23:44:00,94,53,1,1,2,,,,,,,,,,,,,,,64,57
6176/1,14/04/2019 00:00:00,23:59:00,95,52,4,2,2,,,,,,,,,,,,,,,63,60
6176/1,15/04/2019 00:00:00,00:14:00,0,30,0,2,0,,,,,,,,,,,,,,,63,32
6176/1,15/04/2019 00:00:00,00:29:00,1,28,0,3,1,,,,,,,,,,,,,,,60,32
6176/1,15/04/2019 00:00:00,00:44:00,2,19,0,1,3,,,,,,,,,,,,,,,60,23
6176/1,15/04/2019 00:00:00,00:59:00,3,32,3,1,2,,,,,,,,,,,,,,,63,38
6176/1,15/04/2019 00:00:00,01:14:00,4,25,1,3,3,,,,,,,,,,,,,,,59,32
6176/1,15/04/2019 00:00:00,01:29:00,5,28,1,0,3,,,,,,,,,,,,,,,63,32
6176/1,15/04/2019 00:00:00,01:44:00,6,22,1,1,4,,,,,,,,,,,,,,,63,28
6176/1,15/04/2019 00:00:00,01:59:00,7,15,3,2,3,,,,,,,,,,,,,,,63,23
6176/1,15/04/2019 00:00:00,02:14:00,8,11,3,0,1,,,,,,,,,,,,,,,62,15
6176/1,15/04/2019 00:00:00,02:29:00,9,14,1,5,3,,,,,,,,,,,,,,,62,23
6176/1,15/04/2019 00:00:00,02:44:00,10,12,4,1,3,,,,,,,,,,,,,,,64,20
6176/1,15/04/2019 00:00:00,02:59:00,11,14,2,2,7,,,,,,,,,,,,,,,58,25
6176/1,15/04/2019 00:00:00,03:14:00,12,18,1,3,4,,,,,,,,,,,,,,,60,26
6176/1,15/04/2019 00:00:00,03:29:00,13,16,2,4,1,,,,,,,,,,,,,,,61,23
6176/1,15/04/2019 00:00:00,03:44:00,14,17,4,1,2,,,,,,,,,,,,,,,65,24
6176/1,15/04/2019 00:00:00,03:59:00,15,21,1,4,3,,,,,,,,,,,,,,,61,29
6176/1,15/04/2019 00:00:00,04:14:00,16,29,2,1,5,,,,,,,,,,,,,,,61,37
6176/1,15/04/2019 00:00:00,04:29:00,17,33,11,3,3,,,,,,,,,,,,,,,62,50
6176/1,15/04/2019 00:00:00,04:44:00,18,44,3,5,1,,,,,,,,,,,,,,,64,53
6176/1,15/04/2019 00:00:00,04:59:00,19,40,4,2,2,,,,,,,,,,,,,,,61,48
6176/1,15/04/2019 00:00:00,05:14:00,20,62,6,6,3,,,,,,,,,,,,,,,65,77
6176/1,15/04/2019 00:00:00,05:29:00,21,87,10,4,1,,,,,,,,,,,,,,,66,102
6176/1,15/04/2019 00:00:00,05:44:00,22,124,14,8,2,,,,,,,,,,,,,,,64,148
6176/1,15/04/2019 00:00:00,05:59:00,23,151,12,9,5,,,,,,,,,,,,,,,67,177
6176/1,15/04/2019 00:00:00,06:14:00,24,187,19,7,5,,,,,,,,,,,,,,,66,218
6176/1,15/04/2019 00:00:00,06:29:00,25,224,28,10,1,,,,,,,,,,,,,,,66,263
6176/1,15/04/2019 00:00:00,06:44:00,26,256,28,19,3,,,,,,,,,,,,,,,63,306
6176/1,15/04/2019 00:00:00,06:59:00,27,321,33,19,9,,,,,,,,,,,,,,,64,382
6176/1,15/04/2019 00:00:00,07:14:00,28,333,31,14,4,,,,,,,,,,,,,,,66,382
6176/1,15/04/2019 00:00:00,07:29:00,29,386,27,17,8,,,,,,,,,,,,,,,64,438
6176/1,15/04/2019 00:00:00,07:44:00,30,342,31,13,4,,,,,,,,,,,,,,,64,390
6176/1,15/04/2019 00:00:00,07:59:00,31,320,24,9,9,,,,,,,,,,,,,,,65,362
6176/1,15/04/2019 00:00:00,08:14:00,32,350,33,11,4,,,,,,,,,,,,,,,63,398
6176/1,15/04/2019 00:00:00,08:29:00,33,323,27,16,6,,,,,,,,,,,,,,,65,372
6176/1,15/04/2019 00:00:00,08:44:00,34,268,23,17,9,,,,,,,,,,,,,,,64,317
6176/1,15/04/2019 00:00:00,08:59:00,35,248,36,23,9,,,,,,,,,,,,,,,64,316
6176/1,15/04/2019 00:00:00,09:14:00,36,230,22,19,11,,,,,,,,,,,,,,,64,282
6176/1,15/04/2019 00:00:00,09:29:00,37,287,23,23,8,,,,,,,,,,,,,,,63,341
6176/1,15/04/2019 00:00:00,09:44:00,38,272,18,14,6,,,,,,,,,,,,,,,63,310
6176/1,15/04/2019 00:00:00,09:59:00,39,308,24,23,12,,,,,,,,,,,,,,,62,367
6176/1,15/04/2019 00:00:00,10:14:00,40,319,32,18,8,,,,,,,,,,,,,,,62,377
6176/1,15/04/2019 00:00:00,10:29:00,41,342,33,27,14,,,,,,,,,,,,,,,62,416
6176/1,15/04/2019 00:00:00,10:44:00,42,322,24,29,7,,,,,,,,,,,,,,,61,382
6176/1,15/04/2019 00:00:00,10:59:00,43,298,29,27,4,,,,,,,,,,,,,,,62,358
6176/1,15/04/2019 00:00:00,11:14:00,44,308,32,27,9,,,,,,,,,,,,,,,60,376
6176/1,15/04/2019 00:00:00,11:29:00,45,286,25,29,11,,,,,,,,,,,,,,,61,351
6176/1,15/04/2019 00:00:00,11:44:00,46,324,30,25,10,,,,,,,,,,,,,,,62,389
6176/1,15/04/2019 00:00:00,11:59:00,47,296,28,28,10,,,,,,,,,,,,,,,61,362
6176/1,15/04/2019 00:00:00,12:14:00,48,306,34,25,7,,,,,,,,,,,,,,,62,372
6176/1,15/04/2019 00:00:00,12:29:00,49,320,25,20,11,,,,,,,,,,,,,,,62,376
6176/1,15/04/2019 00:00:00,12:44:00,50,281,27,31,10,,,,,,,,,,,,,,,62,349
6176/1,15/04/2019 00:00:00,12:59:00,51,287,28,28,6,,,,,,,,,,,,,,,61,349
6176/1,15/04/2019 00:00:00,13:14:00,52,258,33,31,6,,,,,,,,,,,,,,,62,328
6176/1,15/04/2019 00:00:00,13:29:00,53,253,21,24,9,,,,,,,,,,,,,,,63,307
6176/1,15/04/2019 00:00:00,13:44:00,54,273,25,19,8,,,,,,,,,,,,,,,63,325
6176/1,15/04/2019 00:00:00,13:59:00,55,233,25,24,7,,,,,,,,,,,,,,,63,289
6176/1,15/04/2019 00:00:00,14:14:00,56,267,40,21,7,,,,,,,,,,,,,,,62,335
6176/1,15/04/2019 00:00:00,14:29:00,57,326,45,22,4,,,,,,,,,,,,,,,63,397
6176/1,15/04/2019 00:00:00,14:44:00,58,322,42,20,8,,,,,,,,,,,,,,,63,392
6176/1,15/04/2019 00:00:00,14:59:00,59,284,45,27,2,,,,,,,,,,,,,,,64,358
6176/1,15/04/2019 00:00:00,15:14:00,60,297,42,23,6,,,,,,,,,,,,,,,62,368
6176/1,15/04/2019 00:00:00,15:29:00,61,342,56,26,7,,,,,,,,,,,,,,,64,431
6176/1,15/04/2019 00:00:00,15:44:00,62,383,51,14,11,,,,,,,,,,,,,,,64,459
6176/1,15/04/2019 00:00:00,15:59:00,63,416,57,15,10,,,,,,,,,,,,,,,63,498
6176/1,15/04/2019 00:00:00,16:14:00,64,455,55,16,7,,,,,,,,,,,,,,,63,533
6176/1,15/04/2019 00:00:00,16:29:00,65,530,67,14,2,,,,,,,,,,,,,,,63,613
6176/1,15/04/2019 00:00:00,16:44:00,66,537,47,8,7,,,,,,,,,,,,,,,63,599
6176/1,15/04/2019 00:00:00,16:59:00,67,555,60,5,7,,,,,,,,,,,,,,,63,627
6176/1,15/04/2019 00:00:00,17:14:00,68,607,41,8,10,,,,,,,,,,,,,,,63,666
6176/1,15/04/2019 00:00:00,17:29:00,69,624,39,12,2,,,,,,,,,,,,,,,63,677
6176/1,15/04/2019 00:00:00,17:44:00,70,618,40,9,4,,,,,,,,,,,,,,,64,671
6176/1,15/04/2019 00:00:00,17:59:00,71,511,28,8,8,,,,,,,,,,,,,,,65,555
6176/1,15/04/2019 00:00:00,18:14:00,72,535,30,8,5,,,,,,,,,,,,,,,65,578
6176/1,15/04/2019 00:00:00,18:29:00,73,489,19,7,5,,,,,,,,,,,,,,,65,520
6176/1,15/04/2019 00:00:00,18:44:00,74,355,16,11,1,,,,,,,,,,,,,,,67,383
6176/1,15/04/2019 00:00:00,18:59:00,75,349,28,9,7,,,,,,,,,,,,,,,67,393
6176/1,15/04/2019 00:00:00,19:14:00,76,286,13,9,0,,,,,,,,,,,,,,,68,308
6176/1,15/04/2019 00:00:00,19:29:00,77,261,18,4,3,,,,,,,,,,,,,,,66,286
6176/1,15/04/2019 00:00:00,19:44:00,78,229,13,8,3,,,,,,,,,,,,,,,66,253
6176/1,15/04/2019 00:00:00,19:59:00,79,217,5,4,6,,,,,,,,,,,,,,,66,232
6176/1,15/04/2019 00:00:00,20:14:00,80,185,10,4,3,,,,,,,,,,,,,,,66,202
6176/1,15/04/2019 00:00:00,20:29:00,81,146,8,9,0,,,,,,,,,,,,,,,63,163
6176/1,15/04/2019 00:00:00,20:44:00,82,136,3,3,5,,,,,,,,,,,,,,,62,147
6176/1,15/04/2019 00:00:00,20:59:00,83,108,5,7,5,,,,,,,,,,,,,,,62,125
6176/1,15/04/2019 00:00:00,21:14:00,84,110,4,3,2,,,,,,,,,,,,,,,61,119
6176/1,15/04/2019 00:00:00,21:29:00,85,165,4,4,3,,,,,,,,,,,,,,,64,176
6176/1,15/04/2019 00:00:00,21:44:00,86,119,18,11,3,,,,,,,,,,,,,,,63,151
6176/1,15/04/2019 00:00:00,21:59:00,87,125,3,6,4,,,,,,,,,,,,,,,63,138
6176/1,15/04/2019 00:00:00,22:14:00,88,116,5,4,3,,,,,,,,,,,,,,,63,128
6176/1,15/04/2019 00:00:00,22:29:00,89,91,8,5,8,,,,,,,,,,,,,,,63,112
6176/1,15/04/2019 00:00:00,22:44:00,90,99,6,6,2,,,,,,,,,,,,,,,63,113
6176/1,15/04/2019 00:00:00,22:59:00,91,100,5,3,5,,,,,,,,,,,,,,,63,113
6176/1,15/04/2019 00:00:00,23:14:00,92,90,4,2,4,,,,,,,,,,,,,,,63,100
6176/1,15/04/2019 00:00:00,23:29:00,93,68,4,5,6,,,,,,,,,,,,,,,63,83
6176/1,15/04/2019 00:00:00,23:44:00,94,66,1,4,4,,,,,,,,,,,,,,,62,75
6176/1,15/04/2019 00:00:00,23:59:00,95,56,3,3,6,,,,,,,,,,,,,,,64,68
6176/1,16/04/2019 00:00:00,00:14:00,0,59,1,5,7,,,,,,,,,,,,,,,62,72
6176/1,16/04/2019 00:00:00,00:29:00,1,33,4,3,2,,,,,,,,,,,,,,,63,42
6176/1,16/04/2019 00:00:00,00:44:00,2,33,1,2,5,,,,,,,,,,,,,,,64,41
6176/1,16/04/2019 00:00:00,00:59:00,3,40,1,3,2,,,,,,,,,,,,,,,64,46
6176/1,16/04/2019 00:00:00,01:14:00,4,34,3,3,3,,,,,,,,,,,,,,,62,43
6176/1,16/04/2019 00:00:00,01:29:00,5,22,2,2,3,,,,,,,,,,,,,,,61,29
6176/1,16/04/2019 00:00:00,01:44:00,6,20,1,2,2,,,,,,,,,,,,,,,65,25
6176/1,16/04/2019 00:00:00,01:59:00,7,20,2,1,2,,,,,,,,,,,,,,,63,25
6176/1,16/04/2019 00:00:00,02:14:00,8,26,3,5,3,,,,,,,,,,,,,,,61,37
6176/1,16/04/2019 00:00:00,02:29:00,9,18,3,5,6,,,,,,,,,,,,,,,60,32
6176/1,16/04/2019 00:00:00,02:44:00,10,30,9,8,5,,,,,,,,,,,,,,,62,52
6176/1,16/04/2019 00:00:00,02:59:00,11,17,4,7,5,,,,,,,,,,,,,,,58,33
6176/1,16/04/2019 00:00:00,03:14:00,12,32,3,2,3,,,,,,,,,,,,,,,63,40
6176/1,16/04/2019 00:00:00,03:29:00,13,22,2,2,3,,,,,,,,,,,,,,,61,29
6176/1,16/04/2019 00:00:00,03:44:00,14,36,4,4,1,,,,,,,,,,,,,,,63,45
6176/1,16/04/2019 00:00:00,03:59:00,15,30,3,8,2,,,,,,,,,,,,,,,66,43
6176/1,16/04/2019 00:00:00,04:14:00,16,38,2,2,3,,,,,,,,,,,,,,,64,45
6176/1,16/04/2019 00:00:00,04:29:00,17,44,6,4,5,,,,,,,,,,,,,,,58,59
6176/1,16/04/2019 00:00:00,04:44:00,18,50,4,0,4,,,,,,,,,,,,,,,62,58
6176/1,16/04/2019 00:00:00,04:59:00,19,47,5,6,1,,,,,,,,,,,,,,,60,59
6176/1,16/04/2019 00:00:00,05:14:00,20,74,7,0,4,,,,,,,,,,,,,,,62,85
6176/1,16/04/2019 00:00:00,05:29:00,21,84,15,5,5,,,,,,,,,,,,,,,66,109
6176/1,16/04/2019 00:00:00,05:44:00,22,109,11,6,8,,,,,,,,,,,,,,,67,134
6176/1,16/04/2019 00:00:00,05:59:00,23,154,26,4,3,,,,,,,,,,,,,,,67,187
6176/1,16/04/2019 00:00:00,06:14:00,24,182,25,12,4,,,,,,,,,,,,,,,67,223
6176/1,16/04/2019 00:00:00,06:29:00,25,191,28,11,7,,,,,,,,,,,,,,,66,237
6176/1,16/04/2019 00:00:00,06:44:00,26,259,22,11,6,,,,,,,,,,,,,,,66,298
6176/1,16/04/2019 00:00:00,06:59:00,27,297,36,14,3,,,,,,,,,,,,,,,67,350
6176/1,16/04/2019 00:00:00,07:14:00,28,300,40,20,4,,,,,,,,,,,,,,,67,364
6176/1,16/04/2019 00:00:00,07:29:00,29,342,44,10,8,,,,,,,,,,,,,,,64,404
6176/1,16/04/2019 00:00:00,07:44:00,30,371,28,14,10,,,,,,,,,,,,,,,64,423
6176/1,16/04/2019 00:00:00,07:59:00,31,293,37,12,5,,,,,,,,,,,,,,,66,347
6176/1,16/04/2019 00:00:00,08:14:00,32,312,26,14,8,,,,,,,,,,,,,,,66,360
6176/1,16/04/2019 00:00:00,08:29:00,33,338,21,17,10,,,,,,,,,,,,,,,65,386
6176/1,16/04/2019 00:00:00,08:44:00,34,311,23,25,9,,,,,,,,,,,,,,,65,368
6176/1,16/04/2019 00:00:00,08:59:00,35,262,27,18,8,,,,,,,,,,,,,,,65,315
6176/1,16/04/2019 00:00:00,09:14:00,36,255,32,24,5,,,,,,,,,,,,,,,64,316
6176/1,16/04/2019 00:00:00,09:29:00,37,268,26,18,7,,,,,,,,,,,,,,,63,319
6176/1,16/04/2019 00:00:00,09:44:00,38,308,34,24,9,,,,,,,,,,,,,,,62,375
6176/1,16/04/2019 00:00:00,09:59:00,39,301,30,21,8,,,,,,,,,,,,,,,63,360
6176/1,16/04/2019 00:00:00,10:14:00,40,304,24,22,9,,,,,,,,,,,,,,,62,359
6176/1,16/04/2019 00:00:00,10:29:00,41,328,21,17,8,,,,,,,,,,,,,,,64,374
6176/1,16/04/2019 00:00:00,10:44:00,42,314,23,30,6,,,,,,,,,,,,,,,62,373
6176/1,16/04/2019 00:00:00,10:59:00,43,275,21,24,8,,,,,,,,,,,,,,,63,328
6176/1,16/04/2019 00:00:00,11:14:00,44,289,23,14,13,,,,,,,,,,,,,,,64,339
6176/1,16/04/2019 00:00:00,11:29:00,45,283,24,37,4,,,,,,,,,,,,,,,63,348
6176/1,16/04/2019 00:00:00,11:44:00,46,293,30,19,10,,,,,,,,,,,,,,,62,352
6176/1,16/04/2019 00:00:00,11:59:00,47,318,26,31,8,,,,,,,,,,,,,,,62,383
6176/1,16/04/2019 00:00:00,12:14:00,48,256,29,12,9,,,,,,,,,,,,,,,63,306
6176/1,16/04/2019 00:00:00,12:29:00,49,308,32,22,7,,,,,,,,,,,,,,,63,369
6176/1,16/04/2019 00:00:00,12:44:00,50,290,25,33,2,,,,,,,,,,,,,,,63,350
6176/1,16/04/2019 00:00:00,12:59:00,51,287,30,23,9,,,,,,,,,,,,,,,63,349
6176/1,16/04/2019 00:00:00,13:14:00,52,317,41,25,6,,,,,,,,,,,,,,,63,389
6176/1,16/04/2019 00:00:00,13:29:00,53,328,42,22,7,,,,,,,,,,,,,,,63,399
6176/1,16/04/2019 00:00:00,13:44:00,54,292,26,22,11,,,,,,,,,,,,,,,63,351
6176/1,16/04/2019 00:00:00,13:59:00,55,308,37,22,10,,,,,,,,,,,,,,,63,377
6176/1,16/04/2019 00:00:00,14:14:00,56,326,43,20,12,,,,,,,,,,,,,,,64,401
6176/1,16/04/2019 00:00:00,14:29:00,57,311,34,29,9,,,,,,,,,,,,,,,64,383
6176/1,16/04/2019 00:00:00,14:44:00,58,349,37,24,6,,,,,,,,,,,,,,,63,416
6176/1,16/04/2019 00:00:00,14:59:00,59,330,48,30,3,,,,,,,,,,,,,,,63,411
6176/1,16/04/2019 00:00:00,15:14:00,60,339,48,30,7,,,,,,,,,,,,,,,62,424
6176/1,16/04/2019 00:00:00,15:29:00,61,391,63,20,4,,,,,,,,,,,,,,,64,478
6176/1,16/04/2019 00:00:00,15:44:00,62,457,47,32,5,,,,,,,,,,,,,,,63,541
6176/1,16/04/2019 00:00:00,15:59:00,63,421,57,19,4,,,,,,,,,,,,,,,63,501
6176/1,16/04/2019 00:00:00,16:14:00,64,537,60,26,4,,,,,,,,,,,,,,,63,627
6176/1,16/04/2019 00:00:00,16:29:00,65,544,58,23,5,,,,,,,,,,,,,,,64,630
6176/1,16/04/2019 00:00:00,16:44:00,66,526,69,12,6,,,,,,,,,,,,,,,64,613
6176/1,16/04/2019 00:00:00,16:59:00,67,570,52,8,7,,,,,,,,,,,,,,,64,637
6176/1,16/04/2019 00:00:00,17:14:00,68,642,58,17,7,,,,,,,,,,,,,,,63,724
6176/1,16/04/2019 00:00:00,17:29:00,69,634,43,15,7,,,,,,,,,,,,,,,64,699
6176/1,16/04/2019 00:00:00,17:44:00,70,642,33,11,3,,,,,,,,,,,,,,,65,689
6176/1,16/04/2019 00:00:00,17:59:00,71,555,30,11,6,,,,,,,,,,,,,,,66,602
6176/1,16/04/2019 00:00:00,18:14:00,72,615,40,9,5,,,,,,,,,,,,,,,64,669
6176/1,16/04/2019 00:00:00,18:29:00,73,538,27,6,3,,,,,,,,,,,,,,,65,574
6176/1,16/04/2019 00:00:00,18:44:00,74,429,14,8,7,,,,,,,,,,,,,,,66,458
6176/1,16/04/2019 00:00:00,18:59:00,75,333,21,6,1,,,,,,,,,,,,,,,67,361
6176/1,16/04/2019 00:00:00,19:14:00,76,339,18,6,4,,,,,,,,,,,,,,,66,367
6176/1,16/04/2019 00:00:00,19:29:00,77,317,8,9,4,,,,,,,,,,,,,,,66,338
6176/1,16/04/2019 00:00:00,19:44:00,78,254,11,11,5,,,,,,,,,,,,,,,64,281
6176/1,16/04/2019 00:00:00,19:59:00,79,251,14,2,4,,,,,,,,,,,,,,,65,271
6176/1,16/04/2019 00:00:00,20:14:00,80,193,9,4,4,,,,,,,,,,,,,,,66,210
6176/1,16/04/2019 00:00:00,20:29:00,81,158,5,4,6,,,,,,,,,,,,,,,66,173
6176/1,16/04/2019 00:00:00,20:44:00,82,155,5,3,4,,,,,,,,,,,,,,,63,167
6176/1,16/04/2019 00:00:00,20:59:00,83,115,7,7,1,,,,,,,,,,,,,,,64,130
6176/1,16/04/2019 00:00:00,21:14:00,84,126,7,10,2,,,,,,,,,,,,,,,63,145
6176/1,16/04/2019 00:00:00,21:29:00,85,135,6,2,4,,,,,,,,,,,,,,,63,147
6176/1,16/04/2019 00:00:00,21:44:00,86,146,3,3,5,,,,,,,,,,,,,,,66,157
6176/1,16/04/2019 00:00:00,21:59:00,87,106,0,1,4,,,,,,,,,,,,,,,62,111
6176/1,16/04/2019 00:00:00,22:14:00,88,130,6,5,2,,,,,,,,,,,,,,,63,143
6176/1,16/04/2019 00:00:00,22:29:00,89,140,9,0,5,,,,,,,,,,,,,,,65,154
6176/1,16/04/2019 00:00:00,22:44:00,90,131,2,5,0,,,,,,,,,,,,,,,63,138
6176/1,16/04/2019 00:00:00,22:59:00,91,95,3,2,2,,,,,,,,,,,,,,,63,102
6176/1,16/04/2019 00:00:00,23:14:00,92,103,4,4,1,,,,,,,,,,,,,,,62,112
6176/1,16/04/2019 00:00:00,23:29:00,93,107,2,0,3,,,,,,,,,,,,,,,63,112
6176/1,16/04/2019 00:00:00,23:44:00,94,73,2,2,2,,,,,,,,,,,,,,,63,79
6176/1,16/04/2019 00:00:00,23:59:00,95,7,0,0,1,,,,,,,,,,,,,,,66,8
6176/1,17/04/2019 00:00:00,00:14:00,0,0,0,0,0,,,,,,,,,,,,,,,0,0
6176/1,17/04/2019 00:00:00,00:29:00,1,0,0,0,0,,,,,,,,,,,,,,,0,0
6176/1,17/04/2019 00:00:00,00:44:00,2,2,0,0,0,,,,,,,,,,,,,,,76,2
6176/1,17/04/2019 00:00:00,00:59:00,3,27,2,3,3,,,,,,,,,,,,,,,60,35
6176/1,17/04/2019 00:00:00,01:14:00,4,20,2,2,2,,,,,,,,,,,,,,,59,26
6176/1,17/04/2019 00:00:00,01:29:00,5,27,0,3,2,,,,,,,,,,,,,,,62,32
6176/1,17/04/2019 00:00:00,01:44:00,6,18,6,6,2,,,,,,,,,,,,,,,60,32
6176/1,17/04/2019 00:00:00,01:59:00,7,25,1,2,6,,,,,,,,,,,,,,,61,34
6176/1,17/04/2019 00:00:00,02:14:00,8,10,2,2,4,,,,,,,,,,,,,,,57,18
6176/1,17/04/2019 00:00:00,02:29:00,9,18,1,2,1,,,,,,,,,,,,,,,59,22
6176/1,17/04/2019 00:00:00,02:44:00,10,23,5,4,2,,,,,,,,,,,,,,,64,34
6176/1,17/04/2019 00:00:00,02:59:00,11,25,3,6,3,,,,,,,,,,,,,,,66,37
6176/1,17/04/2019 00:00:00,03:14:00,12,32,2,2,2,,,,,,,,,,,,,,,63,38
6176/1,17/04/2019 00:00:00,03:29:00,13,29,5,5,3,,,,,,,,,,,,,,,64,42
6176/1,17/04/2019 00:00:00,03:44:00,14,32,4,4,1,,,,,,,,,,,,,,,63,41
6176/1,17/04/2019 00:00:00,03:59:00,15,34,1,4,1,,,,,,,,,,,,,,,62,40
6176/1,17/04/2019 00:00:00,04:14:00,16,38,5,2,2,,,,,,,,,,,,,,,65,47
6176/1,17/04/2019 00:00:00,04:29:00,17,36,9,3,5,,,,,,,,,,,,,,,61,53
6176/1,17/04/2019 00:00:00,04:44:00,18,46,10,3,4,,,,,,,,,,,,,,,64,63
6176/1,17/04/2019 00:00:00,04:59:00,19,50,10,5,1,,,,,,,,,,,,,,,63,66
6176/1,17/04/2019 00:00:00,05:14:00,20,66,7,3,2,,,,,,,,,,,,,,,65,78
6176/1,17/04/2019 00:00:00,05:29:00,21,96,6,8,4,,,,,,,,,,,,,,,65,114
6176/1,17/04/2019 00:00:00,05:44:00,22,123,13,10,5,,,,,,,,,,,,,,,67,151
6176/1,17/04/2019 00:00:00,05:59:00,23,138,14,5,6,,,,,,,,,,,,,,,66,163
6176/1,17/04/2019 00:00:00,06:14:00,24,184,29,5,11,,,,,,,,,,,,,,,66,229
6176/1,17/04/2019 00:00:00,06:29:00,25,213,29,6,2,,,,,,,,,,,,,,,66,250
6176/1,17/04/2019 00:00:00,06:44:00,26,258,18,17,7,,,,,,,,,,,,,,,66,300
6176/1,17/04/2019 00:00:00,06:59:00,27,287,34,15,9,,,,,,,,,,,,,,,65,345
6176/1,17/04/2019 00:00:00,07:14:00,28,342,37,17,6,,,,,,,,,,,,,,,65,402
6176/1,17/04/2019 00:00:00,07:29:00,29,379,39,12,4,,,,,,,,,,,,,,,65,434
6176/1,17/04/2019 00:00:00,07:44:00,30,341,32,15,5,,,,,,,,,,,,,,,64,393
6176/1,17/04/2019 00:00:00,07:59:00,31,300,40,11,5,,,,,,,,,,,,,,,65,356
6176/1,17/04/2019 00:00:00,08:14:00,32,343,28,12,9,,,,,,,,,,,,,,,66,392
6176/1,17/04/2019 00:00:00,08:29:00,33,323,27,12,11,,,,,,,,,,,,,,,64,373
6176/1,17/04/2019 00:00:00,08:44:00,34,322,29,13,8,,,,,,,,,,,,,,,65,372
6176/1,17/04/2019 00:00:00,08:59:00,35,288,33,19,9,,,,,,,,,,,,,,,64,349
6176/1,17/04/2019 00:00:00,09:14:00,36,262,28,25,18,,,,,,,,,,,,,,,63,333
6176/1,17/04/2019 00:00:00,09:29:00,37,306,27,28,4,,,,,,,,,,,,,,,63,365
6176/1,17/04/2019 00:00:00,09:44:00,38,301,25,24,15,,,,,,,,,,,,,,,63,365
6176/1,17/04/2019 00:00:00,09:59:00,39,355,23,21,12,,,,,,,,,,,,,,,62,411
6176/1,17/04/2019 00:00:00,10:14:00,40,362,28,31,11,,,,,,,,,,,,,,,62,432
6176/1,17/04/2019 00:00:00,10:29:00,41,313,32,23,6,,,,,,,,,,,,,,,61,374
6176/1,17/04/2019 00:00:00,10:44:00,42,322,31,16,8,,,,,,,,,,,,,,,62,377
6176/1,17/04/2019 00:00:00,10:59:00,43,316,28,17,2,,,,,,,,,,,,,,,62,363
6176/1,17/04/2019 00:00:00,11:14:00,44,305,29,37,8,,,,,,,,,,,,,,,62,379
6176/1,17/04/2019 00:00:00,11:29:00,45,351,33,33,11,,,,,,,,,,,,,,,62,428
6176/1,17/04/2019 00:00:00,11:44:00,46,300,25,23,9,,,,,,,,,,,,,,,63,357
6176/1,17/04/2019 00:00:00,11:59:00,47,330,22,20,7,,,,,,,,,,,,,,,63,379
6176/1,17/04/2019 00:00:00,12:14:00,48,337,35,24,17,,,,,,,,,,,,,,,63,413
6176/1,17/04/2019 00:00:00,12:29:00,49,320,29,17,11,,,,,,,,,,,,,,,62,377
6176/1,17/04/2019 00:00:00,12:44:00,50,313,32,22,8,,,,,,,,,,,,,,,64,375
6176/1,17/04/2019 00:00:00,12:59:00,51,311,37,23,9,,,,,,,,,,,,,,,62,380
6176/1,17/04/2019 00:00:00,13:14:00,52,275,33,32,10,,,,,,,,,,,,,,,62,350
6176/1,17/04/2019 00:00:00,13:29:00,53,288,37,25,12,,,,,,,,,,,,,,,62,362
6176/1,17/04/2019 00:00:00,13:44:00,54,327,39,25,9,,,,,,,,,,,,,,,63,400
6176/1,17/04/2019 00:00:00,13:59:00,55,289,34,31,6,,,,,,,,,,,,,,,62,360
6176/1,17/04/2019 00:00:00,14:14:00,56,319,39,19,10,,,,,,,,,,,,,,,63,387
6176/1,17/04/2019 00:00:00,14:29:00,57,297,33,27,9,,,,,,,,,,,,,,,64,366
6176/1,17/04/2019 00:00:00,14:44:00,58,315,45,14,9,,,,,,,,,,,,,,,64,383
